,commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate
49,801,5700,0,11850449,0,0,0,11850449,55000,55000,1,2005-08-11T00:00:00
50,801,5700,0,11850449,0,0,0,11850449,168000,113000,1,2005-08-18T00:00:00
51,801,5700,0,11850449,0,0,0,11850449,459000,291000,1,2005-08-25T00:00:00
52,801,5700,0,11850449,0,0,0,11850449,687000,228000,1,2005-09-01T00:00:00
0,801,5700,0,0,687000,228000,228000,687000,0,0,1,2005-09-01T00:00:00
1,801,5700,0,0,802000,115000,115000,802000,0,0,1,2005-09-08T00:00:00
2,801,5700,0,0,1025000,226000,223000,1025000,0,0,1,2005-09-15T00:00:00
3,801,5700,117299,117299,1271000,363299,363299,1388299,0,0,1,2005-09-22T00:00:00
4,801,5700,56010,173309,1546000,275010,331010,1719309,0,0,1,2005-09-29T00:00:00
5,801,5700,227792,401101,1836000,353250,517792,2237101,0,0,1,2005-10-06T00:00:00
6,801,5700,594537,995638,1719000,261260,477537,2714638,0,0,1,2005-10-13T00:00:00
7,801,5700,402185,1397823,1664000,303285,347185,3061823,0,0,1,2005-10-20T00:00:00
8,801,5700,596066,1993889,1535000,250375,467066,3528889,0,0,1,2005-10-27T00:00:00
9,801,5700,533455,2527344,1364000,201076,362455,3891344,0,0,1,2005-11-03T00:00:00
10,801,5700,290462,2817806,1419000,240673,345462,4236806,0,0,1,2005-11-10T00:00:00
11,801,5700,380900,3198706,1041000,75082,2900,4239706,0,0,1,2005-11-17T00:00:00
12,801,5700,360798,3559504,973000,143893,292798,4532504,0,0,1,2005-11-24T00:00:00
13,801,5700,468046,4027550,1028000,359154,523046,5055550,0,0,1,2005-12-01T00:00:00
14,801,5700,237652,4265202,857000,10153,66652,5122202,0,0,1,2005-12-08T00:00:00
15,801,5700,241976,4507178,910000,297191,294976,5417178,0,0,1,2005-12-15T00:00:00
16,801,5700,291042,4798220,1096000,421492,477042,5894220,0,0,1,2005-12-22T00:00:00
17,801,5700,55739,4853959,1158500,118500,118239,6012459,0,0,1,2005-12-29T00:00:00
18,801,5700,282008,5135967,1144000,172421,267508,6279967,0,0,1,2006-01-05T00:00:00
19,801,5700,0,5135967,1643000,499000,499000,6778967,0,0,1,2006-01-12T00:00:00
20,801,5700,402421,5538388,1458000,112556,217421,6996388,0,0,1,2006-01-19T00:00:00
21,801,5700,176795,5715183,1352000,70795,70795,7067183,0,0,1,2006-01-26T00:00:00
22,801,5700,414381,6129564,1189000,133629,251381,7318564,0,0,1,2006-02-02T00:00:00
23,801,5700,531304,6660868,1018000,140304,360304,7678868,0,0,1,2006-02-09T00:00:00
24,801,5700,577289,7238157,850000,243242,409289,8088157,0,0,1,2006-02-16T00:00:00
25,801,5700,235513,7473670,865000,85513,250513,8338670,0,0,1,2006-02-23T00:00:00
26,801,5700,287107,7760777,914000,226327,336107,8674777,0,0,1,2006-03-02T00:00:00
27,801,5700,433384,8194161,791000,212883,310384,8985161,0,0,1,2006-03-09T00:00:00
28,801,5700,223079,8417240,633000,65369,65079,9050240,0,0,1,2006-03-16T00:00:00
29,801,5700,452719,8869959,293000,8142,112719,9162959,0,0,1,2006-03-23T00:00:00
30,801,5700,211785,9081744,153000,72309,71785,9234744,0,0,1,2006-03-30T00:00:00
31,801,5700,0,9081744,153000,0,0,9234744,1752000,1752000,1,2006-04-06T00:00:00
32,801,5700,98714,9180458,60000,5714,5714,9240458,1752000,0,1,2006-04-13T00:00:00
33,801,5700,44910,9225368,60000,44910,44910,9285368,1752000,0,1,2006-04-20T00:00:00
34,801,5700,66000,9291368,0,6000,6000,9291368,1752000,0,1,2006-04-27T00:00:00
35,801,5700,0,9291368,0,0,0,9291368,1752000,0,1,2006-05-04T00:00:00
36,801,5700,0,9291368,60000,60000,60000,9351368,1752000,0,1,2006-05-11T00:00:00
37,801,5700,0,9291368,60000,0,0,9351368,1752000,0,1,2006-05-18T00:00:00
38,801,5700,54790,9346158,60000,0,54790,9406158,1752000,0,1,2006-05-25T00:00:00
39,801,5700,0,9346158,60000,0,0,9406158,1752000,0,1,2006-06-01T00:00:00
40,801,5700,0,9346158,173000,113000,113000,9519158,1807000,55000,1,2006-06-08T00:00:00
41,801,5700,0,9346158,173000,0,0,9519158,1807000,0,1,2006-06-15T00:00:00
42,801,5700,0,9346158,289000,116000,116000,9635158,1867000,60000,1,2006-06-22T00:00:00
43,801,5700,0,9346158,367000,78000,78000,9713158,1867000,0,1,2006-06-29T00:00:00
44,801,5700,0,9346158,482000,115000,115000,9828158,1867000,0,1,2006-07-06T00:00:00
45,801,5700,61849,9408007,406000,3849,-14151,9814007,1867000,0,1,2006-07-13T00:00:00
46,801,5700,0,9408007,346000,0,-60000,9754007,1867000,0,1,2006-07-20T00:00:00
47,801,5700,0,9408007,346000,0,0,9754007,1923000,56000,1,2006-07-27T00:00:00
48,801,5700,123588,9531595,280000,57588,57588,9811595,1923000,0,1,2006-08-03T00:00:00
49,801,5700,0,9531595,340000,60000,60000,9871595,2149000,226000,1,2006-08-10T00:00:00
50,801,5700,64992,9596587,225000,4992,-50008,9821587,2250000,101000,1,2006-08-17T00:00:00
51,801,5700,0,9596587,170000,0,-55000,9766587,2480000,230000,1,2006-08-24T00:00:00
52,801,5700,109670,9706257,60000,4670,-330,9766257,2770000,230000,1,2006-08-31T00:00:00
0,801,5700,0,0,3081000,311000,311000,3081000,0,0,1,2006-09-07T00:00:00
1,801,5700,111752,111752,3295409,326161,326161,3407161,0,0,1,2006-09-14T00:00:00
2,801,5700,59718,171470,3476968,241277,241277,3648438,0,0,1,2006-09-21T00:00:00
3,801,5700,287866,459336,3759968,524076,570866,4219304,0,0,1,2006-09-28T00:00:00
4,801,5700,114257,573593,4146468,520245,500757,4720061,0,0,1,2006-10-05T00:00:00
5,801,5700,366432,940025,4168417,359736,388381,5108442,0,0,1,2006-10-12T00:00:00
6,801,5700,553641,1493666,3912587,245903,297811,5406253,0,0,1,2006-10-19T00:00:00
7,801,5700,828954,2322620,3419559,286907,335926,5742179,0,0,1,2006-10-26T00:00:00
8,801,5700,588947,2911567,3001833,178560,171221,5913400,0,0,1,2006-11-02T00:00:00
9,801,5700,466161,3377728,2834263,243525,298591,6211991,0,0,1,2006-11-09T00:00:00
10,801,5700,225521,3603249,2862230,374519,253488,6465479,0,0,1,2006-11-16T00:00:00
11,801,5700,232443,3835692,2980730,348419,350943,6816422,0,0,1,2006-11-23T00:00:00
12,801,5700,401007,4236699,2706456,78187,126733,6943155,0,0,1,2006-11-30T00:00:00
13,801,5700,396243,4632942,2780016,314803,469803,7412958,0,0,1,2006-12-07T00:00:00
14,801,5700,279156,4912098,2736073,236156,235213,7648171,0,0,1,2006-12-14T00:00:00
15,801,5700,380028,5292126,2814873,464331,458828,8106999,0,0,1,2006-12-21T00:00:00
16,801,5700,217595,5509721,2827800,232475,230522,8337521,0,0,1,2006-12-28T00:00:00
17,801,5700,239015,5748736,2840800,252569,252015,8589536,0,0,1,2007-01-04T00:00:00
18,801,5700,223110,5971846,3071800,466027,454110,9043646,0,0,1,2007-01-11T00:00:00
19,801,5700,247288,6219134,3084800,260288,260288,9303934,0,0,1,2007-01-18T00:00:00
20,801,5700,469195,6688329,2792800,184523,177195,9481129,0,0,1,2007-01-25T00:00:00
21,801,5700,415019,7103348,2655184,334524,277403,9758532,0,0,1,2007-02-01T00:00:00
22,801,5700,640773,7744121,2266500,79089,252089,10010621,0,0,1,2007-02-08T00:00:00
23,801,5700,358229,8102350,2158617,196304,250346,10260967,0,0,1,2007-02-15T00:00:00
24,801,5700,432028,8534378,1971177,32639,244588,10505555,0,0,1,2007-02-22T00:00:00
25,801,5700,321530,8855908,1884780,187133,235133,10740688,0,0,1,2007-03-01T00:00:00
26,801,5700,282699,9138607,1705446,61175,103365,10844053,0,0,1,2007-03-08T00:00:00
27,801,5700,287428,9426035,1545533,129807,127515,10971568,0,0,1,2007-03-15T00:00:00
28,801,5700,153783,9579818,1467837,47283,76087,11047655,0,0,1,2007-03-22T00:00:00
29,801,5700,302355,9882173,1186116,20634,20634,11068289,0,0,1,2007-03-29T00:00:00
30,801,5700,248947,10131120,952342,15173,15173,11083462,0,0,1,2007-04-05T00:00:00
31,801,5700,149822,10280942,819469,16949,16949,11100411,0,0,1,2007-04-12T00:00:00
32,801,5700,55297,10336239,828469,64297,64297,11164708,0,0,1,2007-04-19T00:00:00
33,801,5700,132842,10469081,340757,13564,-354870,10809838,302000,302000,1,2007-04-26T00:00:00
34,801,5700,171101,10640182,285757,71101,116101,10925939,302000,0,1,2007-05-03T00:00:00
35,801,5700,66000,10706182,225757,6000,6000,10931939,362000,60000,1,2007-05-10T00:00:00
36,801,5700,722,10706904,286754,61719,61719,10993658,2564000,2202000,1,2007-05-17T00:00:00
37,801,5700,63987,10770891,291077,68310,68310,11061968,3064000,500000,1,2007-05-24T00:00:00
38,801,5700,0,10770891,292868,1791,1791,11063759,3064000,0,1,2007-05-31T00:00:00
39,801,5700,2293,10773184,290575,0,0,11063759,3064000,0,1,2007-06-07T00:00:00
40,801,5700,2540,10775724,338636,50601,50601,11114360,3064000,0,1,2007-06-14T00:00:00
41,801,5700,174999,10950723,228035,9398,64398,11178758,3064000,0,1,2007-06-21T00:00:00
42,801,5700,0,10950723,228035,0,0,11178758,3184000,120000,1,2007-06-28T00:00:00
43,801,5700,59719,11010442,228035,4719,59719,11238477,3184000,0,1,2007-07-05T00:00:00
44,801,5700,0,11010442,233035,5000,5000,11243477,3184000,0,1,2007-07-12T00:00:00
45,801,5700,0,11010442,293035,60000,60000,11303477,3184000,0,1,2007-07-19T00:00:00
46,801,5700,477,11010919,292558,0,0,11303477,3304000,120000,1,2007-07-26T00:00:00
47,801,5700,128688,11139607,279558,115688,115688,11419165,3424000,120000,1,2007-08-02T00:00:00
48,801,5700,1561,11141168,387997,110000,110000,11529165,3484000,60000,1,2007-08-09T00:00:00
49,801,5700,60002,11201170,301997,29002,-25998,11503167,4012000,528000,1,2007-08-16T00:00:00
50,801,5700,69148,11270318,185649,7800,-47200,11455967,4164000,152000,1,2007-08-23T00:00:00
51,801,5700,183140,11453458,75619,73140,73110,11529077,4375000,211000,1,2007-08-30T00:00:00
52,801,5700,1100,11454558,74519,0,0,11529077,4571519,142488,1,2007-09-06T00:00:00
0,801,5700,20488,20488,4571519,197007,142488,4592007,0,0,1,2007-09-06T00:00:00
1,801,5700,121079,141567,4591519,83795,141079,4733086,0,0,1,2007-09-13T00:00:00
2,801,5700,131376,272943,4700336,240193,240193,4973279,0,0,1,2007-09-20T00:00:00
3,801,5700,118292,391235,4872535,238488,290491,5263770,0,0,1,2007-09-27T00:00:00
4,801,5700,172517,563752,4918220,291202,218202,5481972,0,0,1,2007-10-04T00:00:00
5,801,5700,537964,1101716,4572326,200092,192070,5674042,0,0,1,2007-10-11T00:00:00
6,801,5700,397885,1499601,4246134,129079,71693,5745735,0,0,1,2007-10-18T00:00:00
7,801,5700,247235,1746836,4279215,284916,280316,6026051,0,0,1,2007-10-25T00:00:00
8,801,5700,284087,2030923,4112414,184484,117286,6143337,0,0,1,2007-11-01T00:00:00
9,801,5700,222381,2253304,4806462,871019,916429,7059766,0,0,1,2007-11-08T00:00:00
10,801,5700,369845,2623149,5632775,1150045,1196158,8255924,0,0,1,2007-11-15T00:00:00
11,801,5700,487539,3110688,5706426,569587,561190,8817114,0,0,1,2007-11-22T00:00:00
12,801,5700,416618,3527306,5641534,304726,351726,9168840,0,0,1,2007-11-29T00:00:00
13,801,5700,418344,3945650,5463611,301481,240421,9409261,0,0,1,2007-12-06T00:00:00
14,801,5700,846724,4792374,4862128,204011,245241,9654502,0,0,1,2007-12-13T00:00:00
15,801,5700,506443,5298817,4493435,141262,137750,9792252,0,0,1,2007-12-20T00:00:00
16,801,5700,225973,5524790,4276116,9221,8654,9800906,0,0,1,2007-12-27T00:00:00
17,801,5700,450126,5974916,3843180,44113,17190,9818096,0,0,1,2008-01-03T00:00:00
18,801,5700,415609,6390525,3691393,206981,263822,10081918,0,0,1,2008-01-10T00:00:00
19,801,5700,474572,6865097,3421170,94349,204349,10286267,0,0,1,2008-01-17T00:00:00
20,801,5700,320169,7185266,3250034,196633,149033,10435300,0,0,1,2008-01-24T00:00:00
21,801,5700,356080,7541346,3397613,427834,503659,10938959,0,0,1,2008-01-31T00:00:00
22,801,5700,416313,7957659,3013400,36923,32100,10971059,0,0,1,2008-02-07T00:00:00
23,801,5700,516632,8474291,2745331,202721,248563,11219622,0,0,1,2008-02-14T00:00:00
24,801,5700,248037,8722328,2722807,176316,225513,11445135,0,0,1,2008-02-21T00:00:00
25,801,5700,418388,9140716,2319799,15380,15380,11460515,0,0,1,2008-02-28T00:00:00
26,801,5700,474659,9615375,1916208,16068,71068,11531583,0,0,1,2008-03-06T00:00:00
27,801,5700,304183,9919558,1690859,78868,78834,11610417,0,0,1,2008-03-13T00:00:00
28,801,5700,303809,10223367,1626993,124443,239943,11850360,55000,55000,1,2008-03-20T00:00:00
29,801,5700,305417,10528784,1562496,185920,240920,12091280,55000,0,1,2008-03-27T00:00:00
30,801,5700,146249,10675033,1702340,286093,286093,12377373,55000,0,1,2008-04-03T00:00:00
31,801,5700,129032,10804065,1945763,372516,372455,12749828,55000,0,1,2008-04-10T00:00:00
32,801,5700,173923,10977988,1824427,61000,52587,12802415,55000,0,1,2008-04-17T00:00:00
33,801,5700,230011,11207999,1657950,68512,63534,12865949,55000,0,1,2008-04-24T00:00:00
34,801,5700,127589,11335588,1532481,60120,2120,12868069,110000,55000,1,2008-05-01T00:00:00
35,801,5700,306204,11641792,1292048,65771,65771,12933840,110000,0,1,2008-05-08T00:00:00
36,801,5700,66000,11707792,1420144,194096,194096,13127936,539000,429000,1,2008-05-15T00:00:00
37,801,5700,171379,11879171,1322144,75138,73379,13201315,599000,60000,1,2008-05-22T00:00:00
38,801,5700,120280,11999451,1427187,225770,225323,13426638,761000,162000,1,2008-05-29T00:00:00
39,801,5700,3004,12002455,1504334,108600,80151,13506789,761000,0,1,2008-06-05T00:00:00
40,801,5700,136467,12138922,1449867,82000,82000,13588789,761000,0,1,2008-06-12T00:00:00
41,801,5700,49719,12188641,1044777,115042,-355371,13233418,3001000,2240000,1,2008-06-19T00:00:00
42,801,5700,241488,12430129,1003924,202590,200635,13434053,3166000,165000,1,2008-06-26T00:00:00
43,801,5700,109357,12539486,897623,3499,3056,13437109,3221000,55000,1,2008-07-03T00:00:00
44,801,5700,133238,12672724,820381,55996,55996,13493105,3221000,0,1,2008-07-10T00:00:00
45,801,5700,124343,12797067,702038,6000,6000,13499105,3631000,410000,1,2008-07-17T00:00:00
46,801,5700,184745,12981812,651910,135999,134617,13633722,3811000,180000,1,2008-07-24T00:00:00
47,801,5700,243204,13225016,564885,156179,156179,13789901,3986000,175000,1,2008-07-31T00:00:00
48,801,5700,1879,13226895,506755,480,-56251,13733650,4036000,50000,1,2008-08-07T00:00:00
49,801,5700,891,13227786,474437,55035,-31427,13702223,4071000,35000,1,2008-08-14T00:00:00
50,801,5700,866,13228652,233571,0,-240000,13462223,4161005,90005,1,2008-08-21T00:00:00
51,801,5700,124650,13353302,171547,7626,62626,13524849,4221005,60000,1,2008-08-28T00:00:00
52,801,5700,0,13353302,170762,0,-785,13524064,4561767,170000,1,2008-09-04T00:00:00
0,801,5700,0,0,4561767,340762,170000,4561767,0,0,1,2008-09-04T00:00:00
1,801,5700,61191,61191,4615465,114889,114889,4676656,0,0,1,2008-09-11T00:00:00
2,801,5700,81,61272,5080408,465025,465024,5141680,0,0,1,2008-09-18T00:00:00
3,801,5700,25,61297,5398449,333302,318066,5459746,0,0,1,2008-09-25T00:00:00
4,801,5700,175603,236900,5391669,232823,168823,5628569,0,0,1,2008-10-02T00:00:00
5,801,5700,242866,479766,5338179,189376,189376,5817945,0,0,1,2008-10-09T00:00:00
6,801,5700,492274,972040,5203918,303949,358013,6175958,0,0,1,2008-10-16T00:00:00
7,801,5700,789964,1762004,5202661,628080,788707,6964665,0,0,1,2008-10-23T00:00:00
8,801,5700,836566,2598570,5008601,370918,642506,7607171,0,0,1,2008-10-30T00:00:00
9,801,5700,631764,3230334,4584619,152782,207782,7814953,0,0,1,2008-11-06T00:00:00
10,801,5700,581512,3811846,4472292,475335,469185,8284138,0,0,1,2008-11-13T00:00:00
11,801,5700,723538,4535384,4402827,544282,654073,8938211,0,0,1,2008-11-20T00:00:00
12,801,5700,907188,5442572,3793676,142768,298037,9236248,0,0,1,2008-11-27T00:00:00
13,801,5700,599286,6041858,3830658,471462,636268,9872516,0,0,1,2008-12-04T00:00:00
14,801,5700,972788,7014646,3680956,680641,823086,10695602,0,0,1,2008-12-11T00:00:00
15,801,5700,609177,7623823,3446148,279867,374369,11069971,0,0,1,2008-12-18T00:00:00
16,801,5700,516653,8140476,3286006,215848,356511,11426482,1360,1360,1,2008-12-25T00:00:00
17,801,5700,570030,8710506,3160440,343555,444464,11870946,1360,0,1,2009-01-01T00:00:00
18,801,5700,395709,9106215,3626519,830788,861788,12732734,1360,0,1,2009-01-08T00:00:00
19,801,5700,464114,9570329,3928095,776348,765690,13498424,1360,0,1,2009-01-15T00:00:00
20,801,5700,715129,10285458,3464084,313792,251118,13749542,2760,1400,1,2009-01-22T00:00:00
21,801,5700,771458,11056916,2859483,86976,166857,13916399,2760,0,1,2009-01-29T00:00:00
22,801,5700,901264,11958180,2682482,549799,724263,14640662,2760,0,1,2009-02-05T00:00:00
23,801,5700,884146,12842326,2671980,713351,873644,15514306,2760,0,1,2009-02-12T00:00:00
24,801,5700,637635,13479961,2373480,178420,339135,15853441,2760,0,1,2009-02-19T00:00:00
25,801,5700,471332,13951293,2007980,94625,105832,15959273,2760,0,1,2009-02-26T00:00:00
26,801,5700,571846,14523139,1843000,381964,406866,16366139,2760,0,1,2009-03-05T00:00:00
27,801,5700,304221,14827360,1564001,27826,25222,16391361,194760,192000,1,2009-03-12T00:00:00
28,801,5700,182299,15009659,1632963,251261,251261,16642622,304760,110000,1,2009-03-19T00:00:00
29,801,5700,369834,15379493,1320963,58154,57834,16700456,716760,412000,1,2009-03-26T00:00:00
30,801,5700,331583,15711076,1228071,302928,238691,16939147,826760,110000,1,2009-04-02T00:00:00
31,801,5700,284055,15995131,1349820,397064,405804,17344951,826760,0,1,2009-04-09T00:00:00
32,801,5700,301980,16297111,1234125,251785,186285,17531236,1059260,232500,1,2009-04-16T00:00:00
33,801,5700,58404,16355515,1644146,468425,468425,17999661,1174760,115500,1,2009-04-23T00:00:00
34,801,5700,225629,16581144,1616400,199199,197883,18197544,1174760,0,1,2009-04-30T00:00:00
35,801,5700,175972,16757116,1572680,140890,132252,18329796,1352760,178000,1,2009-05-07T00:00:00
36,801,5700,190325,16947441,1574953,192598,192598,18522394,1588760,236000,1,2009-05-14T00:00:00
37,801,5700,114378,17061819,1519919,4375,59344,18581738,1706760,118000,1,2009-05-21T00:00:00
38,801,5700,62392,17124211,1344919,2392,-112608,18469130,1706760,0,1,2009-05-28T00:00:00
39,801,5700,0,17124211,1289919,0,-55000,18414130,1698760,-8000,1,2009-06-04T00:00:00
40,801,5700,164424,17288635,1174919,59650,49424,18463554,1758760,60000,1,2009-06-11T00:00:00
41,801,5700,166970,17455605,1045000,6054,37051,18500605,1816760,58000,1,2009-06-18T00:00:00
42,801,5700,188588,17644193,925000,10588,68588,18569193,1936760,120000,1,2009-06-25T00:00:00
43,801,5700,115547,17759740,1093000,228547,283547,18852740,2766760,830000,1,2009-07-02T00:00:00
44,801,5700,176188,17935928,1028000,87339,111188,18963928,3291760,525000,1,2009-07-09T00:00:00
45,801,5700,54612,17990540,1131000,268000,157612,19121540,3406760,115000,1,2009-07-16T00:00:00
46,801,5700,177978,18168518,945000,59792,-8022,19113518,3866760,460000,1,2009-07-23T00:00:00
47,801,5700,0,18168518,1350000,405000,405000,19518518,6183760,2317000,1,2009-07-30T00:00:00
48,801,5700,115864,18284382,1295000,66000,60864,19579382,6473760,290000,1,2009-08-06T00:00:00
49,801,5700,0,18284382,1517000,222000,222000,19801382,6866760,393000,1,2009-08-13T00:00:00
50,801,5700,64223,18348605,1457000,4223,4223,19805605,8397262,1530502,1,2009-08-20T00:00:00
51,801,5700,332701,18681306,1116000,8098,-8299,19797306,8844262,447000,1,2009-08-27T00:00:00
52,801,5700,0,18681306,1116000,0,0,19797306,10174284,397902,1,2009-09-03T00:00:00
0,801,5700,183880,183880,10174284,1513902,397902,10358164,9000,0,1,2009-09-03T00:00:00
1,801,5700,164403,348283,10473262,480667,463381,10821545,9000,0,1,2009-09-10T00:00:00
2,801,5700,0,348283,11127762,599500,654500,11476045,9000,0,1,2009-09-17T00:00:00
3,801,5700,118250,466533,11818263,872251,808751,12284796,9000,0,1,2009-09-24T00:00:00
4,801,5700,173130,639663,11864763,228766,219630,12504426,9000,0,1,2009-10-01T00:00:00
5,801,5700,369083,1008746,11679763,239357,184083,12688509,9000,0,1,2009-10-08T00:00:00
6,801,5700,540183,1548929,11881054,666006,741474,13429983,9000,0,1,2009-10-15T00:00:00
7,801,5700,1018514,2567443,11299524,341506,436984,13866967,9000,0,1,2009-10-22T00:00:00
8,801,5700,1028659,3596102,10561648,199121,290783,14157750,9000,0,1,2009-10-29T00:00:00
9,801,5700,1072231,4668333,10392906,995288,903489,15061239,9000,0,1,2009-11-05T00:00:00
10,801,5700,914451,5582784,10203127,728120,724672,15785911,9000,0,1,2009-11-12T00:00:00
11,801,5700,1835531,7418315,9227367,743161,859771,16645682,9000,0,1,2009-11-19T00:00:00
12,801,5700,723640,8141955,8816061,242473,312334,16958016,9000,0,1,2009-11-26T00:00:00
13,801,5700,1449759,9591714,7979958,589731,613656,17571672,9000,0,1,2009-12-03T00:00:00
14,801,5700,1303907,10895621,7344599,527477,668548,18240220,9000,0,1,2009-12-10T00:00:00
15,801,5700,457922,11353543,7520021,558228,633344,18873564,182501,173501,1,2009-12-17T00:00:00
16,801,5700,915030,12268573,7035446,397815,430455,19304019,283501,101000,1,2009-12-24T00:00:00
17,801,5700,641121,12909694,6846955,542999,452630,19756649,283501,0,1,2009-12-31T00:00:00
18,801,5700,985551,13895245,6389500,410634,528096,20284745,283501,0,1,2010-01-07T00:00:00
19,801,5700,859569,14754814,6230364,514643,700433,20985178,283501,0,1,2010-01-14T00:00:00
20,801,5700,875420,15630234,5635755,244160,280811,21265989,458501,175000,1,2010-01-21T00:00:00
21,801,5700,865501,16495735,5032715,165618,262461,21528450,458501,0,1,2010-01-28T00:00:00
22,801,5700,589699,17085434,4576839,55735,133823,21662273,401000,-57501,1,2010-02-04T00:00:00
23,801,5700,561153,17646587,4010974,18123,-4712,21657561,401000,0,1,2010-02-11T00:00:00
24,801,5700,666328,18312915,3522310,91985,177664,21835225,401000,0,1,2010-02-18T00:00:00
25,801,5700,646948,18959863,2874974,17513,-388,21834837,514000,113000,1,2010-02-25T00:00:00
26,801,5700,648772,19608635,2033781,19600,-192421,21642416,579000,65000,1,2010-03-04T00:00:00
27,801,5700,452538,20061173,1590301,16698,9058,21651474,969000,390000,1,2010-03-11T00:00:00
28,801,5700,283884,20345057,1304645,10547,-1772,21649702,904000,-65000,1,2010-03-18T00:00:00
29,801,5700,407005,20752062,964161,74674,66521,21716223,1125000,221000,1,2010-03-25T00:00:00
